productId,description,brand,price,size,inventory,fulfillment
"0002172460289","V&V Supremo® Chihuahua® Queso Quesadilla Mexican Shredded Cheese","VV Supremo","6.99","16 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0084037090137","Kraft Mild Cheddar Finely Shredded Cheese","Kraft","3.79","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015028","Kroger® Mozzarella Shredded Cheese Family Size","Kroger","7.29","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0084037090131","Kraft Mozzarella Shredded Cheese","Kraft","3.79","8 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0084037090134","Kraft Mexican Style Four Cheese Finely Shredded Natural Cheese","Kraft","3.79","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001186310975","Sartori Parmesan Classic Shredded Cheese 7 oz","Sartori","6.49","7 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111050338","Kroger® Marbled Cheddar Shredded Cheese","Kroger","2.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111078922","Simple Truth Organic® Grated Parmesan Cheese","Simple Truth Organic","4.49","5 oz tub","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610040066","Sargento® Off The Block Fine Cut Sharp Cheddar Natural Cheese Shreds","Sargento","3.5","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111050176","Kroger® Nacho & Taco Blend Shredded Cheese","Kroger","2.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007283001134","Tillamook® Triple Cheddar Shredded Cheese Farmstyle","Tillamook","4.99","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111050171","Kroger® Reduced Fat Mexican Style Shredded Cheese","Kroger","2.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111008391","Private Selection® Aged Cheddar Blend Thick Cut Shredded Cheese","Private Selection","3.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0084037090104","Kraft Mexican Style Four Cheese Finely Shredded Natural Cheese Bag","Kraft","6.79","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015117","Kroger® Colby Jack Shredded Cheese Family Size","Kroger","7.29","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015118","Kroger® Cheddar Jack Shredded Cheese Family Size","Kroger","7.29","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015119","Kroger® Mild Cheddar Shredded Cheese Family Size","Kroger","7.29","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015122","Kroger® Natural Monterey Jack Shredded Cheese Family Size","Kroger","7.29","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610035788","Sargento® Cholula® Queso Quesadilla and Asadaro Shredded Cheese","Sargento","3.5","7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111009438","Kroger® Singles Swiss Sliced Cheese","Kroger","2.79","16 slices / 12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111008388","Private Selection® Alpine Blend Swiss & Gruyere Thick Cut Shredded Cheese","Private Selection","3.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000125","8 OZ SLICED MOZZARELLA CHEESE","Sargento","3.5","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111009436","Kroger® Singles Pepper Jack Sliced Cheese","Kroger","2.79","16 slices / 12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111012731","Kroger® Mercado Mexican Style Queso Quesadilla Shredded Cheese","Kroger Mercado","3.79","8 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000165","Sargento® Swiss Sliced Cheese","Sargento","3.5","11 slices / 7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004274312619","El Mexicano® Quesadilla Shredded Cheese","El Mexicano","5.79","16 oz","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004610000122","Sargento® Pepper Jack Sliced Cheese","Sargento","3.5","10 slices / 7.5 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111011880","Private Selection® Mild Cheddar Blend Thick Cut Shredded Cheese","Private Selection","3.49","8 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000123","Sargento® Provolone Sliced Cheese","Sargento","3.5","12 slices / 8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002100061146","Velveeta Original Flavored Sliced Cheese","Velveeta","5.49","24 slices","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002733100603","Ole Mexican Quesadilla Shredded Cheese","Ole","4.19","8 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015134","Kroger® Monterey Jack Shredded Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111050196","Kroger® Swiss Shredded Cheese","Kroger","2.49","6 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0002100008338","Kraft Singles Sharp Cheddar Cheese Slices","Kraft","4.29","10.7 oz","HIGH","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0002100060269","Kraft Deli Deluxe American Sliced Cheese","Kraft","8.29","24 ct","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111063853","Private Selection® Grated Romano Cheese","Private Selection","5.49","5 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002172460150","V&V Supremo® Chihuahua® Queso Quesadilla Mexican Shredded Cheese","VV Supremo","11.99","32 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111059918","Kroger® Deluxe American Sliced Cheese","Kroger","4.29","24 slices / 16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007456250002","Cacique® Queso Quesadilla Shredded Cheese","Cacique","3.79","7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111050505","Kroger® Swiss Sliced Cheese","Kroger","3.99","16 slices / 12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111008928","Simple Truth™ Plant-Based Dairy Free Mozzarella Shredded Cheese","Simple Truth","3.69","8 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058794","Kroger® Havarti Sliced Cheese","Kroger","2.49","8 slices / 6 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000268","Sargento® Colby Pepper Jack Sliced Cheese","Sargento","3.5","11 slices / 7.5 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058795","Kroger® Mozzarella Sliced Cheese","Kroger","2.49","8 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610002046","Sargento® Creamery Cheddar Sliced Cheese","Sargento","3.5","10 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004172914370","Skyline Chili® Hot Habanero Shredded Cheese","Skyline Chili","6.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058711","Kroger® Aged Sharp White Cheddar Sliced Cheese","Kroger","2.49","8 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058715","Kroger® Orange Rind Muenster Sliced Cheese","Kroger","2.49","8 slice / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000106","Sargento® Gouda Sliced Cheese","Sargento","3.5","10 slices / 7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000107","Sargento® Muenster Sliced Cheese","Sargento","3.5","11 slices / 8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081794401342","Murray's Gruyere Shredded Cheese","Murray's","14.99","8 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001111050532","Kroger® Pepper Jack Sliced Cheese","Kroger","3.99","16 slices / 12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111050094","Kroger® Extra Sharp Cheddar Sliced Cheese","Kroger","2.49","8 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111004438","Kroger® Gouda Sliced Cheese","Kroger","2.49","8 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111012844","Private Selection® Jalapeno Pepper Jack Thick Cut Shredded Cheese","Private Selection","3.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111006330","Kroger® Medium Cheddar Shredded Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000114","Sargento® Medium Cheddar Sliced Cheese","Sargento","3.5","11 slices / 8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058721","Kroger® Mild Cheddar Sliced Cheese","Kroger","2.49","8 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004172914366","Skyline Chili® Mild Shredded Cheddar Cheese","Skyline Chili","6.49","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0084037090106","Kraft Mozzarella Shredded Natural Cheese Bag","Kraft","6.79","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000110","Sargento® Havarti Sliced Cheese","Sargento","3.5","10 slices / 7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111063676","Private Selection® Shredded Romano Cheese Cup","Private Selection","5.49","5 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000233","Sargento® Smokehouse Cheddar™ Sliced Cheese","Sargento","3.5","11 slices / 6.7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111063672","Private Selection® Shredded 3 Cheese Blend","Private Selection","5.49","5 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111063673","Shredded Asiago Cheese","Private Selection","5.49","5 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001111011879","Kroger® Medium Cheddar Sliced Cheese","Kroger","3.99","16 slices / 12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111012845","Private Selection® Pizzeria Style Blend Thick Cut Mozzarella Shredded Cheese","Private Selection","3.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007283000552","Tillamook® Aged Sharp Cheddar Block Cheese","Tillamook","4.99","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007283000557","Tillamook® Extra Sharp White Cheddar Block Cheese","Tillamook","5.29","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111009515","Private Selection® Sliced Baby Swiss Cheese","Private Selection","5.99","10 slices / 8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007283000551","Tillamook® Aged Medium Cheddar Block Cheese","Tillamook","4.99","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111009517","Private Selection® Sliced Swiss Cheese","Private Selection","5.99","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058333","Kroger® Swiss Block Cheese","Kroger","3.69","12 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001111010311","Private Selection® Cheddar Gruyere Block Cheese","Private Selection","4.29","6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058730","Kroger® Mild Cheddar Block Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111011882","Kroger® Monterey Jack Block Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058735","Kroger® Pepper Jack Block Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058734","Kroger® Orange Rind Muenster Block Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058739","Kroger® Extra Sharp Cheddar Block Cheese","Kroger","3.69","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111063122","Private Selection® American Sliced Cheese","Private Selection","5.99","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111063681","Private Selection® 18-Month Aged Parmesan Wedge Cheese","Private Selection","5.99","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610035581","Sargento® Mango Habanero Jack Sliced Cheese","Sargento","3.5","6.67 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002100060491","Kraft Singles American Sliced Cheese","Kraft","14.49","72 ct","HIGH","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004610035775","Sargento® Natural American Sliced Cheese","Sargento","8.49","24 slices / 16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007403000065","Galbani Whole Milk Mozzarella Block Cheese","Galbani","6.49","16 oz","HIGH","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001111077730","Private Selection® Sliced Colby Jack and Gouda Cheese Combo Pack","Private Selection","9.49","16 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001111009700","Private Selection® Gourmet Cracker Cuts Sliced Cheese Variety Pack","Private Selection","10.99","16 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058747","Kroger® Swiss Block Cheese","Kroger","2.49","6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002100062566","Kraft Deli Deluxe 2% Milk American Sliced Cheese","Kraft","8.29","24 ct","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058629","Kroger® Colby Cheese Block","Kroger","2.49","8 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002733100616","Ole Mexican Queso Fresco Cheese","Ole","3.49","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007456200100","Cacique® Ranchero® Part Skim Milk Queso Fresco Cheese","Cacique","2.99","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610035889","Sargento® Smoky Hot Colby-Jack Sliced Cheese","Sargento","3.5","10 slices / 6.67 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111001731","Kroger® Original Nice'N Cheesy® Pasteurized Prepared Cheese Product","Kroger","5.49","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111012194","Private Selection® Colby Jack Sliced Cheese","Private Selection","3.99","7 oz","LOW","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004610000224","Sargento® Ultra Thin® Mild Cheddar Sliced Cheese","Sargento","3.5","20 slices / 7.6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111058713","Kroger® Colby Sliced Cheese","Kroger","2.49","8 slices / 6 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002100003355","Velveeta Queso Blanco Cheese","Velveeta","7.99","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111088646","Kroger® Singles Fat Free American Sliced Cheese","Kroger","2.79","16 slices / 12 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002100061689","Velveeta Original Cheese","Velveeta","5.99","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004610000222","Sargento® Ultra Thin® Sliced Swiss Cheese","Sargento","3.5","18 slices / 6.8 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
